age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,campaign,pdays,previous,poutcome,y,had_previous_contact,campaign_log,previous_log
47,blue-collar,married,secondary,no,1794,yes,no,cellular,7,apr,6,322,2,failure,no,1,1.3862943611198906,1.0986122886681098
53,services,single,secondary,no,1790,yes,no,cellular,12,may,4,-1,0,no_previous_contact,yes,0,0.6931471805599453,0.0
72,admin.,divorced,secondary,no,-922,yes,yes,unknown,4,jun,11,-1,0,no_previous_contact,no,0,2.19722457733622,0.0
58,management,married,tertiary,no,354,no,no,unknown,20,jun,21,-1,0,no_previous_contact,no,0,2.9444389791664403,0.0
72,unemployed,married,primary,no,5486,no,no,cellular,29,jan,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
44,services,married,tertiary,no,124,yes,yes,unknown,16,may,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
64,admin.,divorced,secondary,no,1542,yes,no,cellular,21,nov,5,172,1,failure,no,1,1.0986122886681098,0.6931471805599453
51,management,married,tertiary,no,18538,yes,yes,cellular,19,nov,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
43,blue-collar,single,secondary,no,14,yes,yes,unknown,9,may,6,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
54,admin.,married,secondary,no,2816,yes,no,cellular,17,apr,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
46,technician,single,tertiary,no,1896,yes,no,unknown,8,may,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
55,admin.,single,unknown,no,710,yes,no,cellular,7,apr,5,138,6,other,no,1,1.0986122886681098,1.9459101490553128
48,technician,single,unknown,no,21200,no,no,cellular,5,feb,4,267,2,failure,no,1,0.6931471805599453,1.0986122886681098
44,blue-collar,single,secondary,no,16158,no,yes,cellular,10,jul,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
65,services,single,primary,no,296,yes,no,unknown,7,may,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
68,admin.,single,secondary,no,3916,no,no,telephone,23,apr,7,-1,0,no_previous_contact,no,0,1.6094379124341005,0.0
53,blue-collar,married,secondary,no,1204,yes,no,unknown,30,may,15,-1,0,no_previous_contact,no,0,2.5649493574615367,0.0
85,management,married,tertiary,no,26594,no,no,cellular,2,feb,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
36,student,single,secondary,no,13688,no,no,cellular,14,aug,6,127,7,other,no,1,1.3862943611198906,2.079441541679836
60,services,married,secondary,no,176,yes,no,cellular,25,jul,7,-1,0,no_previous_contact,no,0,1.6094379124341005,0.0
56,blue-collar,married,secondary,yes,-1500,yes,yes,cellular,21,jul,6,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
47,technician,married,secondary,no,2484,yes,no,unknown,2,jun,6,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
55,blue-collar,married,primary,no,1330,yes,no,cellular,5,feb,6,211,1,success,no,1,1.3862943611198906,0.6931471805599453
59,blue-collar,married,primary,no,6866,yes,no,unknown,2,jun,11,-1,0,no_previous_contact,no,0,2.19722457733622,0.0
55,blue-collar,divorced,secondary,no,250,yes,no,unknown,19,may,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
48,management,married,tertiary,no,0,no,no,cellular,13,apr,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
50,management,single,tertiary,no,1286,yes,no,unknown,23,may,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
61,management,married,tertiary,no,10522,no,no,cellular,2,feb,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
59,services,divorced,secondary,no,0,yes,yes,unknown,13,may,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
66,entrepreneur,single,tertiary,yes,30,no,no,unknown,11,jun,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
40,services,single,secondary,no,458,yes,no,unknown,2,jun,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
46,admin.,married,secondary,no,1598,yes,no,cellular,7,may,6,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
59,blue-collar,married,primary,no,154,yes,no,unknown,29,may,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
56,self-employed,single,tertiary,no,20692,no,no,cellular,14,dec,4,182,3,success,no,1,0.6931471805599453,1.3862943611198906
51,management,single,tertiary,no,-1358,yes,yes,cellular,7,may,4,93,1,failure,no,1,0.6931471805599453,0.6931471805599453
39,technician,married,secondary,no,660,yes,yes,cellular,5,may,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
57,services,single,secondary,no,6806,yes,no,cellular,7,aug,4,99,1,failure,yes,1,0.6931471805599453,0.6931471805599453
57,blue-collar,married,primary,no,1148,yes,no,cellular,6,apr,5,327,2,failure,no,1,1.0986122886681098,1.0986122886681098
65,entrepreneur,divorced,tertiary,no,446,no,no,cellular,7,jul,8,-1,0,no_previous_contact,no,0,1.791759469228055,0.0
82,management,married,unknown,no,130,no,no,cellular,4,aug,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
48,blue-collar,married,secondary,no,52,yes,no,cellular,17,apr,6,332,1,other,no,1,1.3862943611198906,0.6931471805599453
50,admin.,single,secondary,no,1014,yes,no,cellular,22,jul,5,-1,0,no_previous_contact,yes,0,1.0986122886681098,0.0
51,unemployed,married,tertiary,no,78770,no,no,cellular,1,oct,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
52,blue-collar,married,primary,no,0,no,no,cellular,18,nov,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
49,services,married,secondary,no,0,no,no,unknown,27,may,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
55,management,married,tertiary,no,2936,no,no,cellular,8,aug,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
53,technician,married,secondary,no,334,no,no,cellular,14,aug,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
41,blue-collar,single,unknown,no,954,yes,no,unknown,4,jun,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
57,admin.,married,secondary,no,890,yes,no,unknown,5,may,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
48,blue-collar,single,secondary,no,90,no,no,unknown,20,jun,15,-1,0,no_previous_contact,no,0,2.5649493574615367,0.0
60,entrepreneur,married,unknown,no,6266,yes,yes,cellular,10,jul,4,-1,0,no_previous_contact,yes,0,0.6931471805599453,0.0
46,management,married,tertiary,no,1214,no,no,cellular,27,aug,8,-1,0,no_previous_contact,no,0,1.791759469228055,0.0
77,housemaid,married,tertiary,no,3056,no,no,cellular,14,apr,4,-1,0,no_previous_contact,yes,0,0.6931471805599453,0.0
44,services,married,secondary,no,62,yes,no,cellular,24,jul,8,-1,0,no_previous_contact,no,0,1.791759469228055,0.0
50,technician,single,secondary,no,4288,yes,no,cellular,30,jan,5,262,2,failure,no,1,1.0986122886681098,1.0986122886681098
47,technician,single,secondary,no,9686,no,no,cellular,8,aug,7,-1,0,no_previous_contact,no,0,1.6094379124341005,0.0
42,blue-collar,single,primary,no,0,yes,no,unknown,16,may,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
60,management,divorced,tertiary,no,4614,no,no,cellular,14,aug,6,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
47,services,married,secondary,no,118,yes,yes,unknown,9,may,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
51,blue-collar,divorced,secondary,no,5686,no,no,cellular,14,aug,4,-1,0,no_previous_contact,yes,0,0.6931471805599453,0.0
84,housemaid,married,primary,no,2160,no,no,cellular,18,aug,5,118,2,failure,no,1,1.0986122886681098,1.0986122886681098
51,management,single,tertiary,no,2800,yes,no,cellular,11,may,6,-1,0,no_previous_contact,yes,0,1.3862943611198906,0.0
61,management,married,secondary,no,2228,no,no,cellular,31,jul,11,-1,0,no_previous_contact,no,0,2.19722457733622,0.0
69,admin.,married,secondary,no,84,yes,no,unknown,12,may,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
56,entrepreneur,married,tertiary,no,140,no,no,unknown,31,may,4,557,1,failure,no,1,0.6931471805599453,0.6931471805599453
46,blue-collar,single,secondary,no,1018,yes,no,unknown,23,may,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
45,management,single,tertiary,no,698,no,no,cellular,12,aug,6,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
52,unemployed,divorced,secondary,no,148,yes,no,unknown,7,may,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
46,student,single,unknown,no,15652,no,no,telephone,17,mar,10,-1,0,no_previous_contact,no,0,2.079441541679836,0.0
65,blue-collar,married,primary,no,84,yes,no,unknown,4,jun,6,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
40,blue-collar,married,primary,no,344,yes,no,unknown,29,may,6,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
56,blue-collar,married,primary,no,524,yes,no,unknown,29,may,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
45,management,single,tertiary,no,4,no,no,cellular,16,jun,4,85,1,failure,no,1,0.6931471805599453,0.6931471805599453
74,blue-collar,married,secondary,no,25856,no,no,cellular,8,aug,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
61,management,married,unknown,no,1752,yes,no,cellular,31,jul,6,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
53,blue-collar,married,primary,no,978,yes,no,cellular,2,feb,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
47,technician,single,secondary,no,3464,yes,no,cellular,14,aug,6,-1,0,no_previous_contact,yes,0,1.3862943611198906,0.0
42,admin.,married,secondary,no,6,yes,no,unknown,23,may,8,-1,0,no_previous_contact,no,0,1.791759469228055,0.0
56,management,single,tertiary,no,1196,yes,no,cellular,17,apr,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
55,admin.,divorced,secondary,no,180,yes,no,unknown,9,jun,8,-1,0,no_previous_contact,no,0,1.791759469228055,0.0
63,technician,married,secondary,no,186,no,no,cellular,24,jul,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
44,entrepreneur,single,tertiary,no,22,yes,no,unknown,12,may,7,-1,0,no_previous_contact,no,0,1.6094379124341005,0.0
44,technician,married,secondary,no,46,yes,no,cellular,2,jun,4,55,2,failure,yes,1,0.6931471805599453,1.0986122886681098
47,technician,single,secondary,no,12804,yes,no,cellular,6,may,4,167,1,success,no,1,0.6931471805599453,0.6931471805599453
52,blue-collar,married,primary,no,7954,yes,no,cellular,17,apr,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
68,management,married,tertiary,no,2122,no,no,cellular,8,jun,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
79,housemaid,married,unknown,no,5290,no,no,telephone,3,feb,5,-1,0,no_previous_contact,yes,0,1.0986122886681098,0.0
47,blue-collar,single,secondary,no,1082,yes,no,cellular,8,may,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
59,blue-collar,married,secondary,no,1090,yes,no,cellular,6,apr,6,136,1,failure,no,1,1.3862943611198906,0.6931471805599453
51,blue-collar,single,secondary,no,5192,no,no,unknown,18,jun,9,-1,0,no_previous_contact,no,0,1.9459101490553128,0.0
47,admin.,single,secondary,no,434,yes,no,unknown,5,may,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
51,blue-collar,married,secondary,no,12580,yes,no,unknown,3,jun,23,-1,0,no_previous_contact,no,0,3.044522437723423,0.0
42,admin.,single,tertiary,no,1664,no,no,cellular,21,apr,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
45,management,married,tertiary,no,3992,no,no,cellular,8,feb,6,101,1,other,yes,1,1.3862943611198906,0.6931471805599453
68,blue-collar,married,primary,no,3430,yes,yes,unknown,27,may,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
61,entrepreneur,married,tertiary,no,386,yes,no,cellular,7,may,11,-1,0,no_previous_contact,no,0,2.19722457733622,0.0
56,unemployed,married,secondary,no,11216,no,no,cellular,9,feb,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
54,self-employed,single,secondary,no,1518,yes,no,unknown,20,jun,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
50,admin.,single,secondary,no,3672,no,no,cellular,29,jan,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
56,management,married,tertiary,no,2264,no,no,unknown,15,may,7,-1,0,no_previous_contact,no,0,1.6094379124341005,0.0
72,retired,single,secondary,no,3280,no,yes,unknown,6,may,7,-1,0,no_previous_contact,no,0,1.6094379124341005,0.0
75,management,married,tertiary,no,948,no,no,cellular,31,aug,8,186,3,other,yes,1,1.791759469228055,1.3862943611198906
59,blue-collar,married,secondary,no,10828,no,no,cellular,30,jul,7,-1,0,no_previous_contact,no,0,1.6094379124341005,0.0
40,unemployed,married,secondary,no,1430,no,no,cellular,4,may,7,-1,0,no_previous_contact,no,0,1.6094379124341005,0.0
52,self-employed,divorced,tertiary,no,320,yes,yes,unknown,6,jun,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
48,blue-collar,married,primary,no,396,yes,no,unknown,7,may,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
50,self-employed,single,primary,no,362,yes,no,unknown,15,may,11,-1,0,no_previous_contact,no,0,2.19722457733622,0.0
56,technician,divorced,secondary,no,450,yes,yes,unknown,13,may,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
54,blue-collar,married,unknown,no,590,yes,no,cellular,3,feb,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
45,management,single,tertiary,no,4,yes,no,cellular,28,jul,7,-1,0,no_previous_contact,no,0,1.6094379124341005,0.0
49,technician,married,secondary,no,588,yes,no,cellular,9,dec,4,184,3,success,yes,1,0.6931471805599453,1.3862943611198906
57,technician,married,secondary,no,2710,no,no,cellular,13,aug,9,-1,0,no_previous_contact,no,0,1.9459101490553128,0.0
42,management,single,secondary,no,3218,yes,no,cellular,7,jul,6,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
63,services,married,secondary,no,600,no,yes,cellular,16,jul,11,-1,0,no_previous_contact,no,0,2.19722457733622,0.0
48,services,single,secondary,no,5762,no,no,cellular,26,may,4,328,1,success,yes,1,0.6931471805599453,0.6931471805599453
48,technician,single,secondary,no,682,no,yes,unknown,12,may,6,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
48,entrepreneur,married,tertiary,no,1190,no,no,cellular,7,aug,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
50,blue-collar,married,primary,no,302,yes,no,cellular,11,may,5,298,6,failure,no,1,1.0986122886681098,1.9459101490553128
43,management,married,tertiary,no,24,yes,no,cellular,9,sep,4,-1,0,no_previous_contact,yes,0,0.6931471805599453,0.0
49,management,married,tertiary,no,0,no,no,cellular,15,apr,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
61,admin.,married,primary,no,62,yes,no,unknown,15,may,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
66,blue-collar,married,primary,no,924,yes,no,cellular,29,aug,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
75,retired,divorced,secondary,no,2198,no,no,cellular,11,jul,5,-1,0,no_previous_contact,yes,0,1.0986122886681098,0.0
65,entrepreneur,divorced,tertiary,no,630,no,no,cellular,8,jan,4,119,1,failure,no,1,0.6931471805599453,0.6931471805599453
43,technician,single,secondary,no,11526,no,yes,cellular,5,mar,5,-1,0,no_previous_contact,yes,0,1.0986122886681098,0.0
69,technician,single,tertiary,no,236,no,no,cellular,5,apr,4,-1,0,no_previous_contact,yes,0,0.6931471805599453,0.0
51,services,married,secondary,no,3388,yes,yes,unknown,23,may,9,-1,0,no_previous_contact,no,0,1.9459101490553128,0.0
61,blue-collar,married,secondary,no,5206,yes,yes,cellular,11,may,6,277,2,failure,no,1,1.3862943611198906,1.0986122886681098
56,blue-collar,married,primary,no,108,yes,no,cellular,10,jul,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
71,management,married,tertiary,no,1410,no,no,cellular,19,nov,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
46,technician,married,tertiary,no,13124,yes,no,cellular,19,aug,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
51,admin.,single,tertiary,no,1836,yes,no,cellular,16,apr,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
60,blue-collar,married,secondary,no,1214,yes,no,unknown,26,may,10,-1,0,no_previous_contact,no,0,2.079441541679836,0.0
66,blue-collar,married,secondary,no,1004,no,no,unknown,6,jun,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
69,management,married,tertiary,no,13050,yes,no,cellular,17,apr,4,149,4,failure,no,1,0.6931471805599453,1.6094379124341005
71,retired,married,primary,no,668,no,no,cellular,6,aug,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
51,entrepreneur,married,secondary,yes,2,yes,no,cellular,21,nov,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
49,management,married,tertiary,no,236,no,yes,telephone,17,jul,6,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
48,self-employed,single,secondary,no,8,yes,no,cellular,19,nov,5,180,2,failure,no,1,1.0986122886681098,1.0986122886681098
61,management,married,tertiary,no,2278,no,no,cellular,31,jul,7,-1,0,no_previous_contact,no,0,1.6094379124341005,0.0
53,unemployed,divorced,secondary,no,0,yes,no,unknown,30,may,7,-1,0,no_previous_contact,no,0,1.6094379124341005,0.0
36,student,single,unknown,no,1524,no,no,cellular,24,jun,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
48,blue-collar,married,secondary,no,1322,yes,no,cellular,18,jul,4,-1,0,no_previous_contact,yes,0,0.6931471805599453,0.0
61,management,single,secondary,no,11986,no,no,cellular,25,mar,4,184,2,failure,no,1,0.6931471805599453,1.0986122886681098
52,blue-collar,married,secondary,no,1446,yes,no,cellular,18,nov,4,110,2,failure,no,1,0.6931471805599453,1.0986122886681098
44,blue-collar,single,primary,no,160,yes,no,unknown,28,may,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
52,technician,married,secondary,no,48,yes,no,cellular,13,aug,4,105,2,failure,no,1,0.6931471805599453,1.0986122886681098
49,technician,married,secondary,no,-574,yes,yes,unknown,26,may,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
54,admin.,married,tertiary,no,928,yes,no,cellular,7,may,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
45,management,married,tertiary,no,0,no,no,cellular,14,aug,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
49,blue-collar,married,secondary,no,1864,no,yes,cellular,18,nov,5,132,1,other,no,1,1.0986122886681098,0.6931471805599453
67,admin.,married,secondary,no,0,no,no,cellular,22,apr,5,275,1,failure,no,1,1.0986122886681098,0.6931471805599453
54,services,single,secondary,no,600,yes,yes,unknown,28,may,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
88,retired,married,secondary,no,5700,no,no,cellular,19,apr,5,185,3,failure,no,1,1.0986122886681098,1.3862943611198906
52,admin.,divorced,secondary,no,900,yes,yes,unknown,24,jun,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
48,technician,married,secondary,no,1912,yes,yes,cellular,20,aug,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
44,blue-collar,single,secondary,no,9148,yes,no,unknown,16,may,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
45,management,single,tertiary,no,1780,no,no,cellular,27,aug,21,-1,0,no_previous_contact,no,0,2.9444389791664403,0.0
52,admin.,married,primary,no,376,yes,no,cellular,17,apr,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
69,unemployed,divorced,secondary,no,3328,no,no,cellular,2,jun,6,-1,0,no_previous_contact,yes,0,1.3862943611198906,0.0
51,self-employed,married,tertiary,no,4024,no,no,cellular,10,feb,10,-1,0,no_previous_contact,no,0,2.079441541679836,0.0
78,retired,divorced,primary,no,218,no,no,cellular,10,nov,5,-1,0,no_previous_contact,yes,0,1.0986122886681098,0.0
65,admin.,married,secondary,no,318,yes,no,unknown,7,may,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
39,management,married,secondary,no,4556,yes,no,unknown,27,may,7,-1,0,no_previous_contact,no,0,1.6094379124341005,0.0
66,blue-collar,married,secondary,no,320,yes,no,cellular,7,may,4,359,1,failure,no,1,0.6931471805599453,0.6931471805599453
58,management,married,tertiary,no,5772,no,no,cellular,20,nov,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
71,admin.,married,unknown,no,3568,no,no,cellular,13,aug,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
52,technician,single,secondary,no,36,no,no,unknown,12,jun,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
92,retired,married,primary,no,4446,no,no,telephone,10,aug,5,187,1,success,no,1,1.0986122886681098,0.6931471805599453
46,services,single,secondary,no,1206,yes,yes,cellular,17,apr,5,319,2,failure,no,1,1.0986122886681098,1.0986122886681098
65,blue-collar,divorced,primary,no,3090,yes,no,cellular,20,nov,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
57,blue-collar,married,primary,no,3956,yes,no,cellular,20,apr,7,-1,0,no_previous_contact,no,0,1.6094379124341005,0.0
70,unemployed,married,secondary,no,2678,no,no,cellular,2,feb,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
47,services,single,secondary,no,248,yes,no,cellular,6,feb,6,9,5,other,no,1,1.3862943611198906,1.791759469228055
75,retired,married,primary,no,1788,yes,no,unknown,15,may,10,-1,0,no_previous_contact,no,0,2.079441541679836,0.0
72,unemployed,married,unknown,no,762,no,no,cellular,29,jan,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
73,management,married,primary,no,0,no,no,unknown,12,jun,9,-1,0,no_previous_contact,no,0,1.9459101490553128,0.0
69,technician,divorced,secondary,no,42,yes,no,unknown,6,may,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
54,admin.,single,tertiary,no,46,no,no,unknown,11,jun,6,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
49,services,married,secondary,no,284,yes,no,unknown,8,may,7,-1,0,no_previous_contact,no,0,1.6094379124341005,0.0
49,management,single,tertiary,no,2342,yes,no,cellular,10,jul,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
53,management,married,tertiary,no,2202,yes,no,cellular,9,mar,5,120,1,failure,no,1,1.0986122886681098,0.6931471805599453
51,admin.,married,secondary,no,192,no,no,cellular,2,feb,4,-1,0,no_previous_contact,yes,0,0.6931471805599453,0.0
51,management,single,tertiary,no,14504,no,no,cellular,12,aug,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
52,technician,married,secondary,no,2240,yes,no,cellular,29,jan,6,244,5,failure,no,1,1.3862943611198906,1.791759469228055
46,management,single,secondary,no,2180,yes,no,cellular,8,may,4,303,1,failure,no,1,0.6931471805599453,0.6931471805599453
44,management,single,tertiary,no,616,no,no,cellular,4,feb,5,184,1,failure,no,1,1.0986122886681098,0.6931471805599453
65,blue-collar,married,primary,no,1906,yes,no,cellular,13,may,4,364,2,failure,no,1,0.6931471805599453,1.0986122886681098
74,management,married,tertiary,no,1666,yes,yes,cellular,21,nov,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
69,management,married,tertiary,no,1312,yes,yes,cellular,27,aug,9,-1,0,no_previous_contact,no,0,1.9459101490553128,0.0
52,technician,married,secondary,no,820,yes,yes,unknown,2,jun,9,-1,0,no_previous_contact,no,0,1.9459101490553128,0.0
46,blue-collar,married,secondary,no,158,yes,yes,cellular,23,jul,14,-1,0,no_previous_contact,no,0,2.4849066497880004,0.0
53,blue-collar,single,secondary,no,1154,yes,no,unknown,2,jun,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
69,blue-collar,married,secondary,no,1096,no,no,cellular,18,aug,10,-1,0,no_previous_contact,yes,0,2.079441541679836,0.0
42,technician,single,secondary,no,2,yes,no,unknown,2,jun,11,-1,0,no_previous_contact,no,0,2.19722457733622,0.0
47,technician,married,secondary,no,398,no,yes,cellular,13,aug,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
49,technician,single,tertiary,no,740,yes,no,cellular,8,aug,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
69,blue-collar,married,primary,no,-478,yes,no,unknown,23,may,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
51,blue-collar,married,secondary,no,-370,yes,no,cellular,12,may,5,350,2,failure,no,1,1.0986122886681098,1.0986122886681098
45,admin.,married,secondary,no,4568,yes,no,cellular,19,nov,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
54,entrepreneur,single,tertiary,no,3674,no,no,cellular,29,jan,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
58,management,married,tertiary,no,978,yes,no,cellular,8,may,4,172,2,other,no,1,0.6931471805599453,1.0986122886681098
67,blue-collar,married,secondary,no,92,yes,no,unknown,8,may,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
52,unemployed,married,secondary,no,3956,no,no,cellular,9,sep,4,182,1,success,yes,1,0.6931471805599453,0.6931471805599453
57,services,single,secondary,no,0,yes,no,cellular,14,may,10,177,1,other,no,1,2.079441541679836,0.6931471805599453
65,management,single,tertiary,no,0,no,no,cellular,22,aug,7,-1,0,no_previous_contact,no,0,1.6094379124341005,0.0
61,services,single,secondary,no,1794,yes,no,telephone,18,nov,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
44,services,single,secondary,no,-64,no,yes,cellular,8,jul,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
84,retired,divorced,secondary,no,9144,no,no,telephone,27,oct,5,56,1,other,yes,1,1.0986122886681098,0.6931471805599453
73,retired,divorced,secondary,no,16532,yes,no,cellular,2,feb,5,271,1,failure,no,1,1.0986122886681098,0.6931471805599453
41,blue-collar,single,secondary,no,5226,no,no,cellular,29,jan,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
68,technician,married,tertiary,no,862,yes,no,unknown,11,jun,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
57,management,married,tertiary,no,502,no,no,cellular,20,aug,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
63,management,married,tertiary,yes,0,yes,no,cellular,31,jul,7,-1,0,no_previous_contact,no,0,1.6094379124341005,0.0
61,management,married,tertiary,no,546,yes,no,cellular,15,sep,4,105,3,failure,yes,1,0.6931471805599453,1.3862943611198906
50,admin.,single,secondary,no,1886,no,no,telephone,14,nov,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
47,services,married,secondary,no,2796,yes,yes,cellular,15,may,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
52,management,married,unknown,no,494,no,no,cellular,2,feb,5,208,1,failure,no,1,1.0986122886681098,0.6931471805599453
45,admin.,single,secondary,no,780,yes,no,cellular,17,apr,4,347,1,failure,no,1,0.6931471805599453,0.6931471805599453
67,blue-collar,married,primary,no,562,yes,no,cellular,16,apr,7,335,3,other,no,1,1.6094379124341005,1.3862943611198906
52,technician,married,secondary,no,664,yes,no,cellular,19,nov,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
46,unemployed,divorced,tertiary,no,512,yes,no,cellular,16,jul,5,-1,0,no_previous_contact,yes,0,1.0986122886681098,0.0
68,retired,married,primary,no,7950,no,no,unknown,20,jun,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
58,admin.,married,secondary,no,1754,yes,no,cellular,2,feb,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
