age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,campaign,pdays,previous,poutcome,y,had_previous_contact,campaign_log,previous_log
73,retired,divorced,secondary,no,7111,yes,no,cellular,12,oct,1,-1,0,no_previous_contact,yes,0,0.6931471805599453,0.0
30,technician,single,tertiary,no,2784,no,no,cellular,20,nov,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
41,admin.,single,secondary,no,100,yes,no,telephone,24,jul,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
30,management,single,tertiary,no,1028,no,no,cellular,4,feb,2,-1,0,no_previous_contact,yes,0,1.0986122886681098,0.0
60,admin.,married,secondary,no,221,no,no,cellular,29,aug,4,-1,0,no_previous_contact,no,0,1.6094379124341003,0.0
43,technician,married,secondary,no,3049,no,no,cellular,28,jan,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
39,services,married,tertiary,no,6497,no,no,unknown,18,jun,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
46,technician,divorced,secondary,no,79,no,no,unknown,5,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
60,blue-collar,married,secondary,no,1407,yes,no,cellular,14,may,1,370,1,failure,no,1,0.6931471805599453,0.6931471805599453
58,admin.,married,secondary,no,5680,no,yes,cellular,18,nov,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
65,retired,married,unknown,no,820,no,no,cellular,7,jul,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
42,technician,married,secondary,no,2037,no,yes,cellular,5,feb,1,8,1,other,no,1,0.6931471805599453,0.6931471805599453
39,blue-collar,married,secondary,no,1360,yes,no,cellular,13,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
25,blue-collar,married,secondary,no,-23,yes,no,cellular,25,jul,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
28,unemployed,single,secondary,no,538,no,no,cellular,4,jun,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
37,services,single,secondary,no,1045,no,no,cellular,17,mar,2,41,1,failure,yes,1,1.0986122886681098,0.6931471805599453
35,management,married,tertiary,no,247,yes,no,cellular,8,may,3,367,3,other,no,1,1.3862943611198906,1.3862943611198906
57,services,married,secondary,no,1315,no,no,cellular,14,aug,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
43,management,divorced,tertiary,no,1133,yes,no,cellular,5,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
30,management,single,tertiary,no,218,no,no,unknown,3,jun,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
35,admin.,married,secondary,no,530,yes,no,unknown,6,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
51,unknown,married,unknown,no,12,no,no,unknown,11,jun,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
43,technician,married,primary,no,-441,yes,no,cellular,14,jul,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
33,technician,single,tertiary,no,340,no,no,cellular,8,aug,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
37,blue-collar,single,secondary,no,2235,yes,no,cellular,20,apr,2,151,2,failure,no,1,1.0986122886681098,1.0986122886681098
34,admin.,divorced,secondary,no,661,yes,no,cellular,5,aug,2,183,10,failure,yes,1,1.0986122886681098,2.3978952727983707
44,admin.,single,secondary,no,-84,yes,no,unknown,8,may,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
42,technician,married,secondary,no,525,no,no,cellular,17,nov,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
51,retired,married,primary,no,670,yes,no,cellular,7,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
28,management,divorced,tertiary,no,229,yes,no,cellular,9,apr,2,315,2,other,yes,1,1.0986122886681098,1.0986122886681098
48,blue-collar,married,unknown,no,2499,no,no,cellular,28,aug,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
36,admin.,single,secondary,no,8,no,no,cellular,21,aug,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
36,unemployed,married,secondary,no,16,yes,yes,cellular,17,nov,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
32,unemployed,married,secondary,no,11524,yes,no,cellular,19,nov,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
45,technician,single,secondary,no,21,yes,no,cellular,25,aug,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
29,blue-collar,married,primary,no,220,yes,no,unknown,4,jun,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
31,unemployed,single,tertiary,no,1611,yes,no,unknown,23,may,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
47,unemployed,married,secondary,no,3287,yes,yes,unknown,17,jun,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
54,entrepreneur,married,secondary,no,0,no,yes,cellular,15,jul,4,-1,0,no_previous_contact,no,0,1.6094379124341003,0.0
18,student,single,unknown,no,108,no,no,cellular,9,feb,1,183,1,success,yes,1,0.6931471805599453,0.6931471805599453
31,technician,married,tertiary,no,4315,yes,no,unknown,21,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
27,technician,single,secondary,no,1996,yes,no,cellular,5,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
27,services,single,tertiary,no,5883,yes,no,unknown,28,may,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
41,admin.,divorced,secondary,no,348,yes,no,unknown,27,may,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
34,technician,single,secondary,no,60,no,no,cellular,7,aug,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
34,blue-collar,married,secondary,no,3990,yes,no,cellular,24,jul,7,-1,0,no_previous_contact,no,0,2.0794415416798357,0.0
49,technician,married,secondary,no,-147,yes,no,cellular,20,apr,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
28,management,single,tertiary,no,939,yes,no,unknown,27,may,1,-1,0,no_previous_contact,yes,0,0.6931471805599453,0.0
45,blue-collar,married,unknown,no,419,no,no,unknown,5,jun,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
43,management,divorced,tertiary,no,-496,yes,yes,cellular,22,jul,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
31,services,single,secondary,no,6374,yes,no,unknown,23,may,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
57,retired,married,secondary,no,1230,no,no,cellular,22,feb,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
32,management,married,tertiary,no,477,yes,no,telephone,18,may,6,178,5,failure,no,1,1.9459101490553132,1.791759469228055
41,technician,married,tertiary,no,585,yes,no,telephone,20,apr,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
27,blue-collar,single,primary,no,3342,yes,no,cellular,30,apr,2,330,4,failure,no,1,1.0986122886681098,1.6094379124341003
41,admin.,married,secondary,no,-62,yes,yes,unknown,5,may,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
48,management,married,tertiary,no,363,no,no,cellular,18,nov,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
74,management,married,tertiary,no,4515,no,no,telephone,17,apr,5,-1,0,no_previous_contact,no,0,1.791759469228055,0.0
56,admin.,married,secondary,no,346,yes,yes,unknown,30,may,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
30,self-employed,single,secondary,no,280,no,no,telephone,5,may,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
36,services,married,secondary,no,143,yes,yes,unknown,5,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
44,services,married,secondary,no,163,yes,no,cellular,17,nov,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
37,services,married,unknown,no,-224,no,no,unknown,18,jun,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
44,management,single,tertiary,no,6350,yes,no,cellular,9,jul,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
36,blue-collar,married,primary,no,398,yes,no,unknown,12,jun,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
47,technician,married,secondary,no,536,yes,no,cellular,18,may,2,336,2,success,no,1,1.0986122886681098,1.0986122886681098
38,admin.,married,secondary,no,-33,no,no,cellular,29,jan,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
21,admin.,single,tertiary,no,242,no,yes,cellular,26,mar,4,-1,0,no_previous_contact,no,0,1.6094379124341003,0.0
39,entrepreneur,married,secondary,no,0,no,no,unknown,20,jun,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
26,self-employed,married,tertiary,no,219,no,no,cellular,4,may,5,-1,0,no_previous_contact,no,0,1.791759469228055,0.0
35,management,single,tertiary,no,2808,yes,no,unknown,19,jun,12,-1,0,no_previous_contact,no,0,2.5649493574615367,0.0
33,blue-collar,married,secondary,no,463,yes,no,cellular,15,may,5,-1,0,no_previous_contact,no,0,1.791759469228055,0.0
31,management,single,tertiary,no,1675,no,no,cellular,2,sep,2,363,1,failure,no,1,1.0986122886681098,0.6931471805599453
38,technician,married,secondary,no,751,yes,no,cellular,3,apr,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
56,management,married,tertiary,no,15520,no,no,cellular,18,nov,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
49,technician,married,secondary,no,25,yes,yes,cellular,19,aug,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
48,blue-collar,married,secondary,no,154,yes,no,unknown,27,may,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
36,admin.,divorced,secondary,no,1573,yes,no,unknown,20,jun,10,-1,0,no_previous_contact,no,0,2.3978952727983707,0.0
37,blue-collar,married,secondary,no,37,yes,no,unknown,5,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
52,management,married,tertiary,no,2635,no,no,cellular,6,sep,1,108,8,success,no,1,0.6931471805599453,2.1972245773362196
27,management,single,tertiary,no,80,no,no,cellular,27,may,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
24,services,single,secondary,no,414,yes,no,cellular,18,may,1,370,1,other,yes,1,0.6931471805599453,0.6931471805599453
52,unemployed,married,tertiary,no,2133,no,yes,cellular,18,jul,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
36,management,divorced,tertiary,no,1343,yes,yes,unknown,16,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
40,blue-collar,single,secondary,no,322,yes,no,cellular,7,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
34,services,married,secondary,no,5,yes,no,cellular,21,jul,4,-1,0,no_previous_contact,no,0,1.6094379124341003,0.0
30,technician,single,secondary,no,0,no,no,cellular,13,aug,4,562,1,failure,no,1,1.6094379124341003,0.6931471805599453
33,blue-collar,divorced,secondary,no,86,no,yes,cellular,21,nov,3,186,1,failure,no,1,1.3862943611198906,0.6931471805599453
45,unknown,married,secondary,no,2119,no,no,cellular,19,aug,15,-1,0,no_previous_contact,no,0,2.772588722239781,0.0
57,management,divorced,tertiary,no,3287,no,no,cellular,22,jun,1,84,3,success,yes,1,0.6931471805599453,1.3862943611198906
32,blue-collar,married,secondary,no,36,yes,no,cellular,18,may,4,-1,0,no_previous_contact,no,0,1.6094379124341003,0.0
46,admin.,single,secondary,no,1544,yes,no,unknown,29,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
25,entrepreneur,married,tertiary,no,38,yes,no,cellular,22,jul,5,-1,0,no_previous_contact,no,0,1.791759469228055,0.0
44,blue-collar,single,primary,no,1593,yes,no,unknown,29,may,3,-1,0,no_previous_contact,yes,0,1.3862943611198906,0.0
57,management,married,tertiary,no,297,no,no,cellular,5,feb,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
49,blue-collar,married,primary,no,4140,no,no,cellular,7,jul,4,-1,0,no_previous_contact,no,0,1.6094379124341003,0.0
30,technician,single,tertiary,no,880,yes,yes,unknown,19,may,6,-1,0,no_previous_contact,yes,0,1.9459101490553132,0.0
29,services,single,secondary,no,-287,yes,no,cellular,18,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
31,services,single,secondary,no,2038,yes,no,cellular,18,nov,1,182,1,failure,no,1,0.6931471805599453,0.6931471805599453
32,management,single,tertiary,no,643,no,no,cellular,22,oct,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
29,services,married,secondary,no,317,no,no,cellular,28,jan,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
35,management,single,tertiary,no,68,no,no,unknown,6,jun,1,-1,0,no_previous_contact,yes,0,0.6931471805599453,0.0
35,technician,married,secondary,no,1368,no,no,cellular,13,aug,2,78,3,success,no,1,1.0986122886681098,1.3862943611198906
26,unemployed,single,secondary,no,4,no,no,unknown,7,sep,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
39,blue-collar,married,primary,no,1397,yes,no,unknown,12,jun,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
57,technician,divorced,tertiary,no,126,no,no,telephone,4,jun,2,-1,0,no_previous_contact,yes,0,1.0986122886681098,0.0
52,entrepreneur,married,tertiary,yes,-468,no,no,cellular,8,jul,1,-1,0,no_previous_contact,yes,0,0.6931471805599453,0.0
40,admin.,married,tertiary,no,0,yes,no,cellular,15,jul,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
55,housemaid,married,primary,no,10,no,no,cellular,4,feb,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
36,technician,single,secondary,no,376,no,no,cellular,13,nov,1,92,1,success,yes,1,0.6931471805599453,0.6931471805599453
56,retired,married,secondary,no,450,no,no,telephone,17,nov,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
58,admin.,married,secondary,no,169,no,no,cellular,13,may,3,87,5,success,yes,1,1.3862943611198906,1.791759469228055
57,retired,married,primary,no,70,yes,yes,unknown,16,may,5,-1,0,no_previous_contact,no,0,1.791759469228055,0.0
35,management,married,tertiary,no,656,yes,yes,cellular,21,nov,4,-1,0,no_previous_contact,no,0,1.6094379124341003,0.0
58,retired,married,tertiary,no,324,no,no,unknown,20,jun,4,-1,0,no_previous_contact,no,0,1.6094379124341003,0.0
28,technician,single,secondary,no,100,yes,no,cellular,13,may,5,-1,0,no_previous_contact,no,0,1.791759469228055,0.0
30,management,single,tertiary,no,167,no,no,cellular,30,jan,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
34,management,married,tertiary,no,1778,no,no,cellular,5,feb,1,93,3,success,no,1,0.6931471805599453,1.3862943611198906
42,blue-collar,single,secondary,no,625,no,no,unknown,19,jun,3,-1,0,no_previous_contact,yes,0,1.3862943611198906,0.0
30,technician,single,secondary,no,800,no,no,telephone,28,jan,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
27,blue-collar,single,primary,no,1,yes,no,cellular,28,jul,6,-1,0,no_previous_contact,no,0,1.9459101490553132,0.0
36,management,single,tertiary,no,811,no,no,cellular,6,mar,1,-1,0,no_previous_contact,yes,0,0.6931471805599453,0.0
44,blue-collar,married,secondary,no,560,yes,no,unknown,15,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
52,blue-collar,married,secondary,no,-519,yes,no,unknown,9,jun,8,-1,0,no_previous_contact,yes,0,2.1972245773362196,0.0
32,technician,single,secondary,no,6402,yes,no,cellular,6,may,1,167,1,success,no,1,0.6931471805599453,0.6931471805599453
32,student,single,unknown,no,376,no,no,cellular,13,may,2,178,3,failure,no,1,1.0986122886681098,1.3862943611198906
39,technician,single,secondary,no,283,yes,no,cellular,11,may,2,350,1,failure,no,1,1.0986122886681098,0.6931471805599453
37,blue-collar,divorced,secondary,no,277,no,yes,cellular,8,jul,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
35,technician,married,secondary,no,-1459,yes,no,cellular,27,aug,14,-1,0,no_previous_contact,no,0,2.70805020110221,0.0
29,self-employed,single,tertiary,no,3290,no,no,cellular,12,may,1,50,3,success,yes,1,0.6931471805599453,1.3862943611198906
47,blue-collar,single,primary,no,10558,yes,no,cellular,13,may,3,174,2,other,no,1,1.3862943611198906,1.0986122886681098
32,blue-collar,single,secondary,no,3036,yes,no,cellular,31,jul,5,-1,0,no_previous_contact,no,0,1.791759469228055,0.0
37,services,single,secondary,no,278,yes,no,unknown,3,jun,3,-1,0,no_previous_contact,yes,0,1.3862943611198906,0.0
30,student,single,secondary,no,3096,no,no,cellular,2,aug,3,188,1,failure,no,1,1.3862943611198906,0.6931471805599453
32,technician,single,secondary,no,12,no,no,cellular,7,aug,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
43,management,divorced,secondary,no,1387,no,no,telephone,23,jul,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
47,management,married,primary,no,1797,no,no,cellular,7,jul,4,-1,0,no_previous_contact,no,0,1.6094379124341003,0.0
42,technician,married,secondary,no,0,no,yes,unknown,8,may,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
41,blue-collar,married,secondary,no,140,yes,no,cellular,3,jun,1,125,2,failure,no,1,0.6931471805599453,1.0986122886681098
40,entrepreneur,married,secondary,no,1349,no,no,cellular,20,nov,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
58,blue-collar,married,secondary,no,928,no,no,cellular,15,jul,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
55,technician,married,secondary,no,0,no,no,cellular,27,jul,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
57,technician,married,tertiary,no,27069,no,yes,unknown,20,jun,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
29,services,single,secondary,no,262,yes,no,unknown,9,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
27,blue-collar,married,secondary,no,-132,yes,no,unknown,4,jun,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
35,management,married,tertiary,no,4286,yes,no,unknown,9,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
77,retired,divorced,secondary,no,0,no,no,cellular,25,sep,1,-1,0,no_previous_contact,yes,0,0.6931471805599453,0.0
34,management,married,tertiary,no,6203,no,no,telephone,21,nov,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
57,services,single,secondary,no,1430,yes,no,unknown,3,jun,5,-1,0,no_previous_contact,no,0,1.791759469228055,0.0
50,retired,married,tertiary,no,4,yes,yes,cellular,11,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
37,blue-collar,married,primary,no,321,yes,no,unknown,7,may,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
43,technician,married,tertiary,no,192,no,no,cellular,5,aug,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
59,retired,divorced,primary,no,643,yes,no,unknown,13,may,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
36,self-employed,single,tertiary,no,258,no,no,cellular,5,feb,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
48,admin.,divorced,secondary,no,362,no,no,cellular,13,aug,1,-1,0,no_previous_contact,yes,0,0.6931471805599453,0.0
42,technician,married,tertiary,no,0,no,no,cellular,28,jan,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
36,management,divorced,tertiary,no,2361,no,no,cellular,6,feb,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
63,admin.,married,secondary,no,0,yes,no,cellular,31,aug,5,-1,0,no_previous_contact,yes,0,1.791759469228055,0.0
37,admin.,married,secondary,no,1123,no,yes,unknown,28,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
49,blue-collar,married,secondary,no,1127,yes,yes,cellular,10,jul,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
36,self-employed,married,tertiary,no,980,no,no,cellular,24,sep,2,53,8,failure,no,1,1.0986122886681098,2.1972245773362196
25,admin.,single,secondary,no,2816,no,no,cellular,30,apr,1,-1,0,no_previous_contact,yes,0,0.6931471805599453,0.0
37,management,divorced,tertiary,no,1170,yes,yes,cellular,18,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
28,unemployed,single,secondary,no,1055,no,no,cellular,28,jan,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
53,technician,married,secondary,no,-3,no,no,unknown,5,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
64,retired,married,primary,no,440,no,no,cellular,6,feb,1,-1,0,no_previous_contact,yes,0,0.6931471805599453,0.0
29,services,single,secondary,no,814,no,no,unknown,6,jan,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
44,blue-collar,single,primary,no,142,yes,no,cellular,9,jul,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
42,self-employed,married,tertiary,no,83,yes,no,cellular,20,aug,4,-1,0,no_previous_contact,no,0,1.6094379124341003,0.0
34,management,married,tertiary,no,1725,yes,yes,cellular,28,jul,7,-1,0,no_previous_contact,no,0,2.0794415416798357,0.0
26,self-employed,married,tertiary,no,479,yes,no,cellular,9,feb,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
26,technician,single,secondary,no,261,yes,no,unknown,27,may,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
38,self-employed,divorced,tertiary,no,6447,no,no,cellular,12,jan,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
29,technician,single,secondary,yes,-33,no,yes,cellular,10,jul,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
34,management,married,tertiary,no,0,yes,yes,cellular,10,jul,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
36,blue-collar,married,secondary,no,1654,yes,yes,cellular,21,jul,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
50,technician,married,secondary,no,1130,yes,no,cellular,23,jul,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
39,admin.,married,secondary,no,201,yes,no,cellular,13,apr,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
35,blue-collar,married,secondary,no,645,yes,no,cellular,29,jan,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
28,admin.,single,secondary,no,157,no,no,cellular,27,may,3,-1,0,no_previous_contact,yes,0,1.3862943611198906,0.0
33,technician,single,secondary,no,716,yes,no,cellular,14,may,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
30,management,married,tertiary,no,1418,yes,yes,cellular,13,apr,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
26,management,single,tertiary,no,1274,yes,no,cellular,9,mar,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
31,services,married,secondary,no,418,yes,yes,cellular,9,jul,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
26,services,married,secondary,no,44,yes,yes,cellular,4,feb,2,237,20,other,no,1,1.0986122886681098,3.044522437723423
40,admin.,married,primary,no,189,yes,no,unknown,27,may,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
36,blue-collar,married,primary,no,-402,no,no,unknown,21,may,6,-1,0,no_previous_contact,no,0,1.9459101490553132,0.0
27,admin.,single,secondary,no,181,yes,no,unknown,8,may,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
32,management,married,tertiary,no,8300,no,yes,cellular,14,jul,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
36,blue-collar,single,secondary,no,151,yes,no,cellular,11,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
40,blue-collar,married,secondary,no,11084,no,no,unknown,11,jun,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
50,technician,married,secondary,no,20,yes,no,cellular,8,may,1,303,1,failure,no,1,0.6931471805599453,0.6931471805599453
34,entrepreneur,married,secondary,yes,-538,yes,no,cellular,20,apr,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
31,admin.,divorced,secondary,no,93,yes,no,cellular,18,nov,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
27,services,single,secondary,no,9636,yes,no,unknown,28,may,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
26,technician,single,secondary,no,24299,yes,no,unknown,13,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
47,management,married,secondary,no,-521,yes,no,cellular,3,apr,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
52,management,married,secondary,no,-588,yes,no,cellular,22,jul,4,-1,0,no_previous_contact,no,0,1.6094379124341003,0.0
51,technician,married,secondary,no,1327,no,no,cellular,7,jul,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
25,management,single,tertiary,no,565,yes,no,cellular,9,apr,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
57,management,married,secondary,no,657,yes,no,telephone,11,may,5,-1,0,no_previous_contact,no,0,1.791759469228055,0.0
55,retired,married,secondary,no,2749,yes,yes,unknown,29,may,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
50,blue-collar,married,secondary,no,-160,yes,no,unknown,28,may,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
38,services,married,secondary,no,1559,no,no,unknown,16,jun,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
32,blue-collar,single,secondary,no,22,no,no,cellular,7,jul,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
38,self-employed,divorced,secondary,no,2674,yes,no,unknown,19,jun,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
25,student,single,secondary,no,108,no,no,cellular,29,apr,3,-1,0,no_previous_contact,yes,0,1.3862943611198906,0.0
33,blue-collar,married,primary,no,-3,yes,no,telephone,17,apr,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
35,blue-collar,married,primary,no,4366,yes,no,unknown,28,may,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
35,admin.,single,tertiary,no,777,no,yes,cellular,28,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
31,admin.,married,secondary,no,782,yes,no,cellular,20,nov,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
50,entrepreneur,married,primary,no,300,yes,no,cellular,8,may,1,339,2,other,no,1,0.6931471805599453,1.0986122886681098
40,entrepreneur,divorced,tertiary,no,992,yes,no,cellular,31,jul,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
50,management,married,tertiary,no,101,yes,no,cellular,6,apr,2,326,1,failure,no,1,1.0986122886681098,0.6931471805599453
51,blue-collar,married,primary,no,7134,no,no,cellular,25,aug,7,-1,0,no_previous_contact,no,0,2.0794415416798357,0.0
31,management,married,tertiary,no,3,yes,yes,cellular,11,feb,1,-1,0,no_previous_contact,yes,0,0.6931471805599453,0.0
47,management,married,secondary,no,-1,no,no,cellular,6,aug,4,-1,0,no_previous_contact,no,0,1.6094379124341003,0.0
57,blue-collar,married,primary,no,52,yes,no,unknown,5,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
40,entrepreneur,married,secondary,no,0,yes,no,cellular,30,jul,23,-1,0,no_previous_contact,no,0,3.1780538303479458,0.0
56,technician,married,secondary,no,64,no,no,cellular,19,aug,4,-1,0,no_previous_contact,no,0,1.6094379124341003,0.0
26,blue-collar,single,secondary,no,535,yes,yes,unknown,28,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
23,admin.,single,secondary,no,281,yes,no,unknown,13,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
49,blue-collar,married,secondary,no,360,no,no,cellular,10,jul,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
31,services,married,secondary,no,2423,yes,yes,cellular,11,may,3,362,1,other,no,1,1.3862943611198906,0.6931471805599453
41,blue-collar,married,primary,no,201,yes,no,cellular,3,feb,1,-1,0,no_previous_contact,yes,0,0.6931471805599453,0.0
